"match_variant","date","map","playlist","place","game_id"
"Team Slayer","4/8/2006 3:35:31 AM","Turf","Team Slayer","5th","461637611"
"Team Duals","4/8/2006 3:29:24 AM","Foundation","Team Slayer","8th","461636532"
"Team Slayer","4/8/2006 3:20:55 AM","Elongation","Team Slayer","7th","461635252"
"Team Slayer","4/8/2006 3:11:22 AM","Turf","Team Slayer","6th","461633558"
"Team Slayer","4/8/2006 3:05:24 AM","Warlock","Team Slayer","3rd","461642283"
"Team Slayer","4/8/2006 2:51:10 AM","Sanctuary","Team Slayer","7th","461629632"
"Team Slayer","4/8/2006 2:41:38 AM","Elongation","Team Slayer","7th","461627654"
"Team Duals","4/8/2006 2:34:11 AM","Gemini","Team Slayer","6th","461637516"
"Team Rockets","4/8/2006 2:29:51 AM","Backwash","Team Slayer","4th","461625089"
"Team Slayer","4/8/2006 2:23:19 AM","Turf","Team Slayer","7th","461623378"
"Team Slayer BR","4/8/2006 2:13:41 AM","Terminal","Team Slayer","2nd","461620961"
"Team Snipers","4/8/2006 1:59:53 AM","Burial Mounds","Team Snipers","3rd","461616979"
"Team Snipers","4/8/2006 1:47:20 AM","Zanzibar","Team Snipers","7th","461613186"
"Rumble Duals","4/7/2006 11:27:36 AM","Midship","Rumble Training","8th","460949581"
"Rumble Rifles","4/7/2006 11:26:05 AM","Terminal","Rumble Training","8th","460973661"
"Team Gulch War","4/7/2006 9:06:33 AM","Containment","Multi-Team","4th","460910743"
"Team Slayer","4/7/2006 8:52:46 AM","Sanctuary","Multi-Team","4th","460907925"
"Team Duals","4/7/2006 8:05:13 AM","Beaver Creek","Team Training","2nd","460899210"
"1 Flag CTF","4/7/2006 7:53:09 AM","Relic","Team Training","1st","460908511"
"Team Swords","4/7/2006 7:49:13 AM","Lockout","Team Training","3rd","460896562"
"Slayer","4/7/2006 6:37:56 AM","Ascension","Arranged Game","1st","460895264"
"Team Snipers","4/7/2006 7:37:12 AM","Zanzibar","Team Training","7th","460894843"
"Rapid Assault","4/7/2006 7:23:07 AM","Lockout","Team Training","5th","460892836"
"Team Plasma War","4/7/2006 7:10:36 AM","Gemini","Team Training","3rd","460890995"
"Rumble Duals","4/7/2006 7:02:50 AM","Midship","Rumble Training","7th","460890163"
"Slayer","4/7/2006 6:52:40 AM","Sanctuary","Arranged Game","1st","460888760"
"Slayer","4/7/2006 6:27:57 AM","Lockout","Arranged Game","2nd","460885854"
"Rumble Slayer","4/7/2006 6:02:43 AM","Turf","Rumble Training","2nd","460883165"
"Oddball","4/7/2006 5:50:36 AM","Warlock","Rumble Training","3rd","460881973"
"Rumble Slayer","4/7/2006 5:41:48 AM","Turf","Rumble Training","2nd","460881041"
"Rumble Swat","4/7/2006 5:32:46 AM","Lockout","Rumble Training","7th","460880199"
"Rumble Swat","4/7/2006 5:25:49 AM","Elongation","Rumble Training","4th","460879651"
"Slayer Pro","4/7/2006 5:18:18 AM","Turf","Rumble Training","4th","460878979"
"Neutral Flag","4/7/2006 5:05:34 AM","Warlock","Team Training","1st","460877856"
"Team Slayer Pro","4/7/2006 5:00:30 AM","Beaver Creek","Team Training","2nd","460883187"
"Rumble Slayer","4/7/2006 4:51:26 AM","Ascension","Rumble Training","2nd","460882151"
"Rumble Slayer","4/7/2006 4:42:37 AM","Warlock","Rumble Training","3rd","460875807"
"Slayer Pro","4/7/2006 4:30:13 AM","Ascension","Rumble Training","1st","460880278"
"Team Slayer","4/7/2006 4:17:00 AM","Ascension","Multi-Team","4th","460873593"
"Team Slayer BR","4/7/2006 4:05:35 AM","Headlong","Multi-Team","4th","460872543"
"Team Slayer","4/7/2006 3:51:59 AM","Sanctuary","Multi-Team","4th","460871328"
"Team Duals","4/7/2006 3:39:41 AM","Elongation","Multi-Team","10th","460870181"
"Team Slayer Pro","4/7/2006 3:28:32 AM","Lockout","Multi-Team","8th","460869141"
"Combo Training","4/7/2006 3:19:43 AM","Beaver Creek","Team ActionSack","6th","460868247"
"SWAT Fiesta","4/7/2006 3:07:26 AM","Gemini","Team ActionSack","2nd","460866906"
"Plasma Punchout","4/7/2006 2:59:21 AM","Elongation","Team ActionSack","1st","460872000"
"Brutality","4/7/2006 2:51:46 AM","Warlock","Team ActionSack","4th","460865110"
"Shotgun Assault","4/7/2006 2:37:06 AM","Midship","Team ActionSack","3rd","460863227"
"Rumble Slayer","4/6/2006 7:32:37 AM","Elongation","Rumble Pit","8th","460294235"
"Rumble Slayer","4/6/2006 7:08:44 AM","Warlock","Rumble Pit","1st","460291623"
"Team Snipers","3/20/2006 8:10:25 AM","Backwash","Team Snipers","4th","448478431"
"Team Snipers","3/20/2006 7:59:09 AM","Burial Mounds","Team Snipers","3rd","448476578"
"Team Duals","3/20/2006 5:47:29 AM","Foundation","Team Slayer","4th","448461751"
"Team Duals","3/20/2006 5:32:20 AM","Foundation","Team Slayer","5th","448460658"
"Team Slayer BR","3/20/2006 5:23:46 AM","Terminal","Team Slayer","3rd","448460066"
"Team Slayer","3/20/2006 5:04:51 AM","Ivory Tower","Team Slayer","4th","448463419"
"Slayer BR","3/20/2006 4:58:28 AM","Backwash","Rumble Pit","3rd","448458214"
"Rumble Duals","3/11/2006 12:15:32 AM","Midship","Rumble Pit","4th","441189599"
"Rumble Snipers","3/11/2006 12:06:46 AM","Colossus","Rumble Pit","1st","441184380"
"Rumble Snipers","3/10/2006 2:12:44 PM","Ascension","Rumble Pit","5th","440606105"
"Rumble Snipers","3/10/2006 2:03:01 PM","Burial Mounds","Rumble Pit","4th","440597900"
"Team Slayer BR","3/6/2006 12:05:14 PM","Ascension","Team Slayer","2nd","437877551"
"Shotgun Assault","3/6/2006 11:53:50 AM","Sanctuary","Team ActionSack","2nd","437873099"
"Balltacular","3/6/2006 11:40:44 AM","Elongation","Team ActionSack","3rd","437868380"
"Balltacular","3/6/2006 11:37:26 AM","Foundation","Team ActionSack","7th","437867145"
"Team Duals","3/5/2006 4:39:40 AM","Beaver Creek","Team Slayer","1st","436888528"
"Team Slayer","3/5/2006 4:29:48 AM","Sanctuary","Team Slayer","7th","436887151"
"Ninja Assault","3/5/2006 4:20:40 AM","Sanctuary","Team ActionSack","5th","436885680"
"SWAT Fiesta","3/5/2006 4:15:18 AM","Gemini","Team ActionSack","6th","436894537"
"KOTH Snipers","3/5/2006 4:03:47 AM","Ascension","Team ActionSack","5th","436882871"
"Rocket CTF","3/4/2006 1:35:38 PM","Sanctuary","Team ActionSack","5th","436225338"
"Shwatguns","3/4/2006 2:06:24 PM","Lockout","Team ActionSack","1st","436194828"
"Brutality","3/4/2006 1:57:58 PM","Lockout","Team ActionSack","1st","436185980"
"KOTH Snipers","3/4/2006 1:48:37 PM","Beaver Creek","Team ActionSack","7th","436176547"
"Invisiball","3/4/2006 1:41:49 PM","Ivory Tower","Team ActionSack","1st","436169604"
"Combo Training","3/4/2006 1:32:54 PM","Lockout","Team ActionSack","4th","436160482"
"Dodgeball","3/4/2006 1:29:13 PM","Warlock","Team ActionSack","2nd","436218371"
"Team Slayer BR","3/4/2006 12:15:01 PM","Terminal","Team Slayer","3rd","436142835"
"Team Slayer","3/4/2006 12:10:26 PM","Turf","Team Slayer","3rd","436078574"
"Team Snipers","3/4/2006 12:01:00 PM","Zanzibar","Team Slayer","2nd","436069596"
"Team Snipers","3/4/2006 11:47:31 AM","Terminal","Team Snipers","3rd","436056613"
"Team Snipers","3/4/2006 11:33:45 AM","Terminal","Team Snipers","4th","436044274"
"Team Slayer","3/4/2006 12:20:11 AM","Midship","Team Slayer","5th","435782963"
"Rumble Slayer","3/4/2006 12:14:31 AM","Gemini","Rumble Pit","5th","435750176"
"Rumble Snipers","3/4/2006 12:05:13 AM","Colossus","Rumble Pit","3rd","435744539"
"Slayer BR","3/3/2006 1:57:25 PM","Relic","Rumble Pit","1st","435104876"
"Rumble Duals","3/3/2006 1:46:24 PM","Beaver Creek","Rumble Pit","6th","435094601"
"Rumble Slayer","3/3/2006 1:33:06 PM","Gemini","Rumble Pit","7th","435083096"
"Rumble Rifles","3/3/2006 1:22:46 PM","Terminal","Rumble Pit","5th","435074543"
"Team Snipers","3/3/2006 11:12:15 AM","Relic","Team Snipers","4th","435001625"
"Team Snipers","3/3/2006 11:01:42 AM","Sanctuary","Team Snipers","3rd","434997892"
"Team Snipers","3/3/2006 10:52:17 AM","Ascension","Team Snipers","8th","434994454"
"Invisiball","3/3/2006 10:43:41 AM","Ivory Tower","Team ActionSack","3rd","434991559"
"Shotgun CTF","3/3/2006 10:36:08 AM","Warlock","Team ActionSack","2nd","435011216"
"Lowball","2/9/2006 12:39:08 PM","Turf","Team ActionSack","7th","416565485"
"Phantom Fiesta","2/9/2006 11:12:51 AM","Turf","Team ActionSack","1st","416552866"
"Brutality","2/9/2006 11:01:11 AM","Midship","Team ActionSack","5th","416548315"
"Laser Blasters","2/9/2006 10:57:47 AM","Warlock","Team ActionSack","5th","416526666"
"Assault","2/9/2006 10:51:10 AM","Relic","6v6 Team Battle","7th","416544335"
"1 Flag CTF","2/5/2006 12:20:26 PM","Zanzibar","6v6 Team Battle","7th","413905387"
"Oddball","2/5/2006 12:16:12 PM","Backwash","Rumble Pit","6th","413900796"
"Rumble Rifles","2/5/2006 11:44:32 AM","Colossus","Rumble Pit","2nd","413867057"
"Rumble Rifles","2/5/2006 11:33:44 AM","Terminal","Rumble Pit","5th","413855985"
"Rumble Slayer","2/5/2006 11:30:11 AM","Ascension","Rumble Pit","6th","413852333"
"Rumble Rockets","2/5/2006 8:13:33 AM","Ivory Tower","Rumble Pit","8th","413706039"
"Rumble Snipers","2/5/2006 8:02:52 AM","Ascension","Rumble Pit","5th","413701237"
"Rumble Rifles","2/5/2006 7:26:08 AM","Turf","Rumble Armory","1st","413686452"
"Rumble Brutes","2/5/2006 7:15:50 AM","Elongation","Rumble Armory","2nd","413682863"
"Shotgun Assault","2/5/2006 7:10:08 AM","Beaver Creek","Team ActionSack","5th","413704613"
"Ninja Assault","2/5/2006 7:06:46 AM","Sanctuary","Team ActionSack","2nd","413680103"
"Laser Blasters","2/5/2006 7:00:15 AM","Beaver Creek","Team ActionSack","7th","413678111"
"KOTH Tactics","2/5/2006 6:52:25 AM","Warlock","Team ActionSack","6th","413675959"
"Shotgun CTF","2/5/2006 6:46:34 AM","Midship","Team ActionSack","3rd","413674380"
"Phantom Fiesta","2/5/2006 6:36:30 AM","Lockout","Team ActionSack","3rd","413671731"
"Multi Bomb","2/5/2006 6:29:27 AM","Waterworks","Big Team Battle","9th","413670030"
"Multi Flag CTF","2/5/2006 6:23:34 AM","Waterworks","Big Team Battle","3rd","413668416"
"Team Snipers","2/5/2006 5:06:13 AM","Waterworks","Team Snipers","4th","413653952"
"Team Snipers","2/5/2006 4:51:45 AM","Zanzibar","Team Snipers","7th","413651699"
"Team Slayer BR","2/4/2006 11:53:44 AM","Terminal","Big Team Battle","9th","412769764"
"Assault","2/4/2006 11:40:16 AM","Relic","Big Team Battle","1st","412757028"
"Team Slayer Pro","2/4/2006 11:13:33 AM","Beaver Creek","Team Training","8th","412732182"
"Team Snipers","2/4/2006 11:02:38 AM","Zanzibar","Team Snipers","2nd","412722236"
"Team Crazy King","2/3/2006 11:43:43 AM","Midship","Team Hardcore","3rd","411713595"
"CTF Classic 5","2/3/2006 11:34:41 AM","Midship","Team Hardcore","5th","411709895"
"Team Rifles","2/3/2006 11:30:30 AM","Backwash","Team Hardcore","5th","411708175"
"Team Snipers","2/3/2006 11:21:28 AM","Turf","Team Snipers","3rd","411704721"
"Lowball","2/3/2006 10:09:15 AM","Gemini","Team ActionSack","4th","411681043"
"Rumble Rifles","2/2/2006 12:22:10 PM","Ivory Tower","Rumble Armory","1st","411065878"
"Rumble Shotguns","2/2/2006 12:10:42 PM","Elongation","Rumble Armory","6th","411026360"
"Rumble Swords","2/2/2006 12:02:40 PM","Lockout","Rumble Armory","4th","411022993"
"Rumble Swords","2/2/2006 11:56:50 AM","Sanctuary","Rumble Armory","4th","411020748"
"Combo Training","2/2/2006 11:49:18 AM","Gemini","Team ActionSack","5th","411017836"
"SWAT Fiesta","2/2/2006 11:35:20 AM","Ascension","Team ActionSack","5th","411012859"
"Rocket CTF","2/2/2006 11:27:54 AM","Elongation","Team ActionSack","3rd","411010337"
"Plasma Punchout","2/2/2006 11:19:00 AM","Warlock","Team ActionSack","4th","411030359"
"Brutality","2/2/2006 11:15:33 AM","Warlock","Team ActionSack","4th","411029207"
"Dodgeball","2/2/2006 11:13:15 AM","Backwash","Team ActionSack","3rd","411005770"
"Shwatguns","2/2/2006 11:08:05 AM","Beaver Creek","Team ActionSack","5th","411004362"
"Plasma Punchout","2/2/2006 10:38:08 AM","Midship","Team ActionSack","7th","411014149"
"Team Snipers","2/1/2006 11:27:15 AM","Ascension","Team Snipers","7th","410337837"
"Team Snipers","1/31/2006 11:20:36 AM","Ivory Tower","Team Snipers","4th","409658202"
"Team Snipers","1/29/2006 1:09:54 PM","Relic","Team Snipers","7th","408276429"
"Team Snipers","1/29/2006 12:57:36 PM","Beaver Creek","Team Snipers","6th","408262771"
"Rumble Brutes","1/29/2006 9:51:57 AM","Gemini","Rumble Armory","1st","408093661"
"Rumble Rockets","1/29/2006 9:43:22 AM","Backwash","Rumble Armory","2nd","408087630"
"Neutral Snipers","1/29/2006 9:06:38 AM","Colossus","Team ActionSack","2nd","408104872"
"Shotgun Assault","1/29/2006 9:33:08 AM","Beaver Creek","Team ActionSack","5th","408080930"
"Lowball","1/29/2006 9:28:09 AM","Warlock","Team ActionSack","8th","408077594"
"SWAT Fiesta","1/29/2006 9:17:52 AM","Ascension","Team ActionSack","1st","408070879"
"Shotgun Assault","1/29/2006 9:02:48 AM","Sanctuary","Team ActionSack","2nd","408062077"
"SWAT Fiesta","1/29/2006 8:52:55 AM","Beaver Creek","Team ActionSack","1st","408056481"
"Team Slayer","1/29/2006 8:45:36 AM","Colossus","Team Slayer","8th","408052698"
"Team Slayer","1/29/2006 8:36:12 AM","Lockout","Team Slayer","6th","408047442"
"Team Slayer BR","1/29/2006 8:26:58 AM","Relic","Team Slayer","6th","408042839"
"Team Slayer","1/29/2006 8:13:49 AM","Ivory Tower","Team Slayer","2nd","408036583"
"Team Slayer","1/29/2006 8:04:25 AM","Turf","Team Slayer","2nd","408032624"
"Team Slayer","1/29/2006 7:53:05 AM","Turf","6v6 Team Battle","7th","408027773"
"Neutral Bomb BR","1/29/2006 3:02:53 AM","Coagulation","6v6 Team Battle","6th","407964249"
"Team Slayer BR","1/29/2006 2:49:34 AM","Terminal","6v6 Team Battle","7th","407960960"
"Team Slayer BR","1/29/2006 2:33:30 AM","Zanzibar","6v6 Team Battle","7th","407956637"
"Team Slayer BR","1/29/2006 2:31:54 AM","Headlong","6v6 Team Battle","8th","407970882"
"Assault","1/28/2006 2:48:03 PM","Relic","6v6 Team Battle","7th","407303424"
"1 Flag CTF","1/28/2006 2:31:54 PM","Zanzibar","6v6 Team Battle","7th","407286254"
"1 Flag CTF","1/28/2006 2:26:21 PM","Terminal","6v6 Team Battle","2nd","407343599"
"Neutral Flag","1/28/2006 2:16:51 PM","Sanctuary","6v6 Team Battle","5th","407270508"
"3 Plots","1/28/2006 2:15:33 PM","Turf","6v6 Team Battle","11th","407269275"
"Assault","1/28/2006 12:10:41 PM","Terminal","6v6 Team Battle","2nd","407202118"
"Slayer","1/28/2006 11:54:48 AM","Foundation","Arranged Game","11th","407126932"
"Multi Bomb BR","1/28/2006 11:53:45 AM","Coagulation","6v6 Team Battle","6th","407125962"
"2 Flag CTF BR","1/28/2006 10:19:34 AM","Coagulation","6v6 Team Battle","8th","407046277"
"Team Slayer BR","1/27/2006 1:35:49 PM","Ascension","Team Slayer","3rd","406211886"
"Team Slayer BR","1/27/2006 2:16:16 PM","Burial Mounds","Team Slayer","7th","406192921"
"Team Slayer","1/27/2006 2:05:23 PM","Ivory Tower","Team Slayer","4th","406182525"
"Team Slayer","1/27/2006 1:57:01 PM","Turf","Team Slayer","4th","406175032"
"Team Slayer","1/27/2006 1:45:02 PM","Midship","Team Slayer","3rd","406164200"
"CTF Classic","1/27/2006 1:27:02 PM","Elongation","Double Team","3rd","406203576"
"Assault","1/27/2006 1:19:56 PM","Headlong","6v6 Team Battle","2nd","406143309"
"Team Slayer","1/27/2006 1:06:34 PM","Lockout","6v6 Team Battle","2nd","406132730"
"Team Slayer","1/27/2006 1:01:22 PM","Turf","6v6 Team Battle","7th","406128962"
"Team Slayer","1/27/2006 12:54:56 PM","Sanctuary","6v6 Team Battle","3rd","406173300"
"Shotgun Assault","1/27/2006 12:49:26 PM","Midship","Team ActionSack","5th","406168303"
"Combo Training","1/27/2006 12:45:19 PM","Beaver Creek","Team ActionSack","3rd","406164715"
"Rocket CTF","1/27/2006 12:21:42 PM","Sanctuary","Team ActionSack","5th","406103209"
"SWAT Fiesta","1/27/2006 11:10:09 AM","Ivory Tower","Team ActionSack","2nd","406068284"
"KOTH Tactics","1/27/2006 11:01:04 AM","Warlock","Team ActionSack","5th","406091961"
"Neutral Snipers","1/27/2006 10:58:11 AM","Sanctuary","Team ActionSack","6th","406063244"
"Neutral Snipers","1/27/2006 10:53:06 AM","Colossus","Team ActionSack","5th","406061292"
"Assault BR","1/27/2006 10:32:06 AM","Burial Mounds","Team Training","3rd","406078371"
"Team Duals","1/27/2006 10:31:46 AM","Gemini","Team Training","1st","406053164"
"CTF Human","1/27/2006 10:22:32 AM","Beaver Creek","Team Training","5th","406074101"
"Rumble Slayer","1/27/2006 10:18:52 AM","Gemini","Rumble Training","2nd","406048513"
"Team Slayer BR","1/22/2006 6:33:18 AM","Relic","6v6 Team Battle","8th","402329514"
"Team Slayer BR","1/22/2006 6:21:19 AM","Headlong","6v6 Team Battle","3rd","402326989"
"Multi Bomb BR","1/22/2006 6:11:49 AM","Colossus","6v6 Team Battle","7th","402324965"
"Team Slayer","1/22/2006 6:04:11 AM","Turf","6v6 Team Battle","4th","402323670"
"Team Duals","1/22/2006 5:57:00 AM","Foundation","Team Training","3rd","402335941"
"Team Duals","1/22/2006 6:03:50 AM","Beaver Creek","Team Training","3rd","402323309"
"Rumble Swords","1/22/2006 5:16:44 AM","Sanctuary","Rumble Training","3rd","402315284"
"Rumble Slayer","1/22/2006 5:06:34 AM","Ivory Tower","Rumble Training","4th","402313817"
"Rumble Slayer","1/22/2006 4:57:28 AM","Sanctuary","Rumble Training","3rd","402312243"
"Neutral Flag","1/22/2006 4:49:55 AM","Warlock","Multi-Team","3rd","402311179"
"3 Plots","1/22/2006 4:38:56 AM","Turf","Team Training","6th","402318960"
"Team Slayer","1/22/2006 4:33:26 AM","Ivory Tower","Team Training","6th","402308550"
"Rumble Duals","1/22/2006 4:24:24 AM","Midship","Rumble Training","3rd","402307114"
"Rumble Duals","1/22/2006 4:13:58 AM","Beaver Creek","Rumble Training","2nd","402305427"
"Rumble Slayer","1/22/2006 4:02:30 AM","Warlock","Rumble Training","7th","402303483"
"Team Slayer BR","1/9/2006 1:40:41 AM","Lockout","Team Hardcore","7th","392000451"
"Rumble Snipers","1/9/2006 1:33:12 AM","Relic","Rumble Training","4th","392007536"
"Slayer BR","1/8/2006 12:20:32 PM","Relic","Rumble Pit","1st","391397173"
"Rumble Snipers","1/8/2006 12:07:20 PM","Colossus","Rumble Pit","2nd","391385935"
"Rumble Slayer","1/8/2006 11:57:22 AM","Turf","Rumble Pit","4th","391377359"
"Rumble Snipers","1/8/2006 11:50:28 AM","Burial Mounds","Rumble Pit","1st","391371601"
"Neutral Bomb","1/8/2006 10:17:13 AM","Foundation","Multi-Team","2nd","391304275"
"Team Snipers","1/7/2006 12:43:57 PM","Zanzibar","Team Snipers","6th","390427616"
"Team Snipers","1/7/2006 12:31:04 PM","Ivory Tower","Team Snipers","4th","390416240"
"Team Snipers","1/7/2006 12:23:43 PM","Turf","Team Snipers","1st","390409438"
"Team Slayer","1/7/2006 12:12:00 PM","Lockout","Team Slayer","8th","390399294"
"Team Slayer","1/7/2006 12:02:48 PM","Sanctuary","Team Slayer","6th","390391393"
"Team Slayer BR","1/7/2006 11:54:11 AM","Relic","Team Slayer","6th","390384338"
"Team Slayer BR","1/7/2006 11:50:50 AM","Terminal","Team Slayer","7th","390381605"
"Team Slayer","1/7/2006 11:41:31 AM","Elongation","Team Slayer","2nd","390373866"
"Team Duals","1/7/2006 4:55:26 AM","Foundation","Team Slayer","2nd","390201846"
"Team Duals","1/7/2006 4:46:36 AM","Gemini","Team Slayer","1st","390200459"
"Team Slayer","1/7/2006 4:36:41 AM","Midship","Team Slayer","8th","390198976"
"Duals Only","1/7/2006 4:26:42 AM","Beaver Creek","Double Team","1st","390197485"
"Team Slayer","1/7/2006 4:13:12 AM","Midship","Team Slayer","5th","390195365"
"Team Slayer","1/7/2006 4:00:28 AM","Midship","Team Slayer","2nd","390193275"
"Team Rockets","1/7/2006 3:51:12 AM","Backwash","Team Slayer","6th","390191711"
"Team Slayer","1/7/2006 3:41:57 AM","Turf","Team Slayer","7th","390190020"
"CTF Human","1/7/2006 3:32:10 AM","Beaver Creek","Double Team","2nd","390188049"
"Team Duals","1/7/2006 3:23:53 AM","Foundation","Team Slayer","8th","390186443"
"Team Slayer","1/7/2006 3:13:25 AM","Elongation","Team Slayer","6th","390184246"
"Team Slayer BR","1/7/2006 3:04:04 AM","Ascension","Team Slayer","5th","390182136"
"Team Duals","1/7/2006 2:47:55 AM","Foundation","Team Slayer","7th","390178103"
"Team Rockets","1/7/2006 2:45:40 AM","Backwash","Team Slayer","4th","390177575"
"Assault","1/7/2006 2:37:12 AM","Zanzibar","Team Training","5th","390175262"
"Team Ball","1/7/2006 2:23:15 AM","Ivory Tower","Team Training","1st","390171220"
"Team Snipers","1/6/2006 11:58:40 AM","Burial Mounds","Team Training","4th","389412105"
"Team Slayer","1/6/2006 11:49:37 AM","Ivory Tower","Team Training","1st","389408494"
"Team Snipers","1/6/2006 11:39:39 AM","Zanzibar","Team Training","1st","389433573"
