"game_id","player","player_rank","team","Kills","Assists","Deaths","K.D.Spread","Suicides","Betrayals","Score"
282088659,"DVDES",NA,"Blue Team",15,1,20,-5,0,0,"15"
282088659,"Sam Jev",NA,"Blue Team",6,1,9,-3,0,0,"4"
282088659,"Nikita Kruschev",NA,"Blue Team",4,1,13,-9,0,0,"3"
282088659,"Ahead By 1",NA,"Blue Team",0,0,0,0,0,0,"-1"
282082782,"BoMpAaAa",NA,"Red Team",0,1,3,-3,0,0,"1"
282082782,"Sam Jev",NA,"Red Team",0,0,3,-3,0,0,"0"
282082782,"BoMpAaAa(G)",NA,"Red Team",0,0,2,-2,0,0,"0"
282082782,"BoMpAaAa(G)",NA,"Red Team",1,0,3,-2,0,0,"0"
282082782,"Badneo",NA,"Blue Team",3,0,3,0,0,0,"1"
282082782,"MouldyBook(G)",NA,"Blue Team",0,0,0,0,0,0,"0"
282082782,"MouldyBook",NA,"Blue Team",0,0,0,0,0,0,"0"
282082782,"Spike hostile17",NA,"Blue Team",8,0,1,7,0,0,"0"
282081713,"laser4321",NA,"Blue Team",1,0,0,1,0,0,"1"
282081713,"SonicTiger",NA,"Blue Team",3,0,0,3,0,0,"0"
282081713,"kingjamestreet2(G)",NA,"Blue Team",0,0,0,0,0,0,"0"
282081713,"kingjamestreet2",NA,"Blue Team",1,0,0,1,0,0,"0"
282081713,"DualSoulreiver",NA,"Red Team",0,0,0,0,0,0,"0"
282081713,"DualSoulreiver(G)",NA,"Red Team",0,0,0,0,0,0,"0"
282081713,"niallater",NA,"Red Team",0,0,5,-5,0,0,"0"
282081713,"Sam Jev",NA,"Red Team",0,0,0,0,0,0,"0"
282051093,"T3MP3R TANTRUM",9,"Blue Team",12,2,3,9,0,0,"11"
282051093,"PeachtreeCigars",9,"Blue Team",10,2,4,6,0,0,"10"
282051093,"DentedPants",9,"Blue Team",9,3,6,3,0,0,"9"
282051093,"Covenant Junker",9,"Blue Team",8,2,6,2,0,0,"8"
282051093,"xAlpinE",9,"Blue Team",8,3,5,3,0,0,"8"
282051093,"niels bo",9,"Blue Team",5,1,5,0,0,0,"5"
282051093,"Chewy 2005",9,"Blue Team",0,2,3,-3,0,0,"0"
282051093,"XxstinkerAlexX",9,"Blue Team",0,1,8,-8,0,0,"-1"
282051093,"pornstar2269",9,"Red Team",7,5,8,-1,0,0,"7"
282051093,"krankjorum",9,"Red Team",7,2,11,-4,0,0,"7"
282051093,"Communicater",9,"Red Team",5,6,6,-1,0,0,"5"
282051093,"Pomplamoose",9,"Red Team",5,1,7,-2,0,0,"4"
282051093,"boribros86",9,"Red Team",4,3,4,0,0,0,"4"
282051093,"Sam Jev",9,"Red Team",5,3,9,-4,0,0,"4"
282051093,"suspended9 2 05",9,"Red Team",4,0,7,-3,0,0,"4"
282051093,"buckmunch79",9,"Red Team",2,3,2,0,0,0,"2"
282079477,"RighteousRyan",NA,NA,25,2,13,12,0,0,"25"
282079477,"HyperSmurf(G)",NA,NA,11,1,9,2,0,0,"11"
282079477,"HyperSmurf",NA,NA,11,0,10,1,0,0,"11"
282079477,"BULLSEYE6193",NA,NA,7,7,13,-6,0,0,"7"
282079477,"WrathofAlah",NA,NA,1,2,4,-3,0,0,"1"
282079477,"Sam Jev",NA,NA,1,2,6,-5,0,0,"1"
282079477,"SMOKINGBLUNT(G)",NA,NA,0,0,0,0,0,0,"0"
282079477,"SMOKINGBLUNT",NA,NA,0,0,1,-1,0,0,"0"
282046451,"NERD W ATTITUDE",NA,NA,25,5,13,12,0,0,"25"
282046451,"Noodle Boot",NA,NA,18,5,9,9,0,0,"18"
282046451,"Dre Drums",NA,NA,16,5,14,2,0,0,"16"
282046451,"Penthos",NA,NA,15,2,14,1,0,0,"15"
282046451,"Sam Jev",NA,NA,11,4,16,-5,0,0,"11"
282046451,"BornTuKill II(G)",NA,NA,4,2,7,-3,0,0,"4"
282046451,"BornTuKill II",NA,NA,3,4,10,-7,0,0,"3"
282046451,"BornTuKill II(G)",NA,NA,1,5,10,-9,0,0,"1"
282042533,"chromeheart",NA,NA,25,6,19,6,0,0,"25"
282042533,"chuuch masta",NA,NA,23,6,12,11,0,0,"23"
282042533,"NYJ1028",NA,NA,22,0,19,3,0,0,"22"
282042533,"bosta23",NA,NA,21,1,12,9,0,0,"21"
282042533,"SUS Stealth",NA,NA,19,4,16,3,0,0,"19"
282042533,"POOHBEAR O",NA,NA,6,2,23,-17,0,0,"6"
282042533,"Sam Jev",NA,NA,4,3,19,-15,0,0,"4"
282067859,"Bwad Bwad",NA,"Blue Team",17,0,11,6,0,0,"17"
282067859,"A2THEJ22",NA,"Blue Team",0,0,3,-3,0,0,"0"
282067859,"Sam Jev",NA,"Blue Team",0,1,3,-3,0,0,"0"
282067859,"soffan 23(G)",NA,"Red Team",6,0,7,-1,0,0,"5"
282067859,"soffan 23",NA,"Red Team",5,1,9,-4,0,0,"3"
282067859,"BORZA90",NA,"Red Team",3,0,4,-1,0,0,"1"
282067859,"D KOMOROSKI",NA,"Red Team",3,1,5,-2,0,0,"0"
282037833,"Sam Jev",NA,"Blue Team",25,2,13,12,0,0,"24"
282037833,"DarkRonin55",NA,"Blue Team",18,5,10,8,0,0,"18"
282037833,"lance242",NA,"Blue Team",6,5,12,-6,0,0,"6"
282037833,"A Hyper Slug",NA,"Blue Team",4,1,2,2,0,0,"2"
282037833,"spearmint49(G)",NA,"Red Team",12,2,15,-3,0,0,"12"
282037833,"DaZeD wEsTfIeLd",NA,"Red Team",11,5,12,-1,0,0,"10"
282037833,"spearmint49(G)",NA,"Red Team",6,1,12,-6,0,0,"6"
282037833,"spearmint49",NA,"Red Team",5,6,15,-10,0,0,"5"
282034038,"les dupon",NA,"Blue Team",18,4,13,5,0,0,"18"
282034038,"myles d(G)",NA,"Blue Team",11,5,10,1,0,0,"11"
282034038,"les dupon(G)",NA,"Blue Team",11,3,14,-3,0,0,"11"
282034038,"myles d",NA,"Blue Team",10,8,13,-3,0,0,"10"
282034038,"Sam Jev",NA,"Red Team",23,5,12,11,0,0,"23"
282034038,"BruteMoule",NA,"Red Team",14,8,14,0,0,0,"14"
282034038,"BruteMoule(G)",NA,"Red Team",8,1,13,-5,0,0,"6"
282034038,"FatHoboMan",NA,"Red Team",5,6,13,-8,0,0,"5"
282051820,"TeeVaGe",10,"Red Team",2,1,1,1,0,0,"2"
282051820,"dedman from oz",10,"Red Team",1,0,4,-3,0,0,"0"
282051820,"Nitepistol",10,"Red Team",1,0,4,-3,0,0,"0"
282051820,"PolarNick1234",10,"Red Team",10,2,7,3,0,0,"0"
282051820,"Sam Jev",10,"Red Team",4,0,7,-3,0,0,"0"
282051820,"CL0NE TR00PER75",10,"Red Team",2,3,5,-3,0,0,"0"
282051820,"Spartan690",10,"Blue Team",1,2,2,-1,0,0,"1"
282051820,"ScrewyBakins",10,"Blue Team",3,1,2,1,0,0,"0"
282051820,"Delta 075",10,"Blue Team",1,1,3,-2,0,0,"0"
282051820,"SUGARFROSTED",10,"Blue Team",10,5,6,4,0,0,"0"
282051820,"ScrewyBaker",10,"Blue Team",6,2,0,6,0,0,"0"
282051820,"Maverick0194",10,"Blue Team",6,8,6,0,0,0,"0"
282031489,"BtK Overkill 2",NA,"Blue Team",22,3,4,18,0,0,"22"
282031489,"TBS23",NA,"Blue Team",12,3,5,7,0,0,"12"
282031489,"Sam Jev",NA,"Blue Team",9,3,5,4,0,0,"9"
282031489,"Jabrights",NA,"Blue Team",7,4,5,2,0,0,"7"
282031489,"Rhadamantys(G)",NA,"Red Team",8,3,14,-6,0,0,"7"
282031489,"Rhadamantys(G)",NA,"Red Team",6,2,10,-4,0,0,"6"
282031489,"Rhadamantys(G)",NA,"Red Team",4,4,12,-8,0,0,"4"
282031489,"Rhadamantys",NA,"Red Team",1,5,15,-14,0,0,"1"
282024381,"PENIL INVADER",10,"Blue Team",9,1,10,-1,0,0,"0"
282024381,"H2p WHiTeNoiZe",10,"Blue Team",8,2,7,1,0,0,"0"
282024381,"TXF Krachboom",10,"Blue Team",13,5,9,4,0,0,"0"
282024381,"TWS Klappspaten",10,"Blue Team",13,1,10,3,0,0,"0"
282024381,"german215",10,"Blue Team",13,1,4,9,0,0,"0"
282024381,"USMC ELITE",10,"Blue Team",6,1,8,-2,0,0,"0"
282024381,"Sam Jev",10,"Blue Team",7,7,14,-7,0,0,"0"
282024381,"fedex83",10,"Blue Team",12,2,10,2,0,0,"0"
282024381,"Cervantes 0",10,"Red Team",15,0,15,0,0,0,"0"
282024381,"Nitepistol",10,"Red Team",5,3,14,-9,0,0,"0"
282024381,"This BuLLit 4u",10,"Red Team",16,2,9,7,0,0,"0"
282024381,"dedman from oz",10,"Red Team",2,0,18,-16,0,0,"0"
282024381,"jUSTLAXIN8289",10,"Red Team",14,4,11,3,0,0,"0"
282024381,"RECMODE",10,"Red Team",15,7,8,7,0,0,"0"
282024381,"anger26",10,"Red Team",2,2,10,-8,0,0,"0"
282022610,"FondestTEFLON(G)",NA,"Blue Team",10,3,10,0,0,0,"1"
282022610,"SaNdMan4436(G)",NA,"Blue Team",14,1,6,8,0,0,"0"
282022610,"SaNdMan4436",NA,"Blue Team",6,1,6,0,0,0,"0"
282022610,"FondestTEFLON",NA,"Blue Team",10,2,9,1,0,0,"0"
282022610,"DiehardRhyme",NA,"Red Team",10,1,12,-2,0,0,"0"
282022610,"DiehardRhyme(G)",NA,"Red Team",10,3,18,-8,0,0,"0"
282022610,"J Ethereal",NA,"Red Team",9,0,11,-2,0,0,"0"
282022610,"Sam Jev",NA,"Red Team",0,0,0,0,0,0,"0"
282020459,"Sam Jev",NA,"Blue Team",0,0,1,-1,0,0,"3"
282020459,"KaRisMa LaOcHiK",NA,"Blue Team",0,0,2,-2,0,0,"1"
282020459,"TiPsY PANDA",NA,"Blue Team",3,0,2,1,0,0,"1"
282020459,"Brigada Russia(G)",NA,"Red Team",0,0,1,-1,0,0,"0"
282020459,"Brigada Russia(G)",NA,"Red Team",0,0,1,-1,0,0,"0"
282020459,"Brigada Russia",NA,"Red Team",0,0,1,-1,0,0,"0"
282018467,"Sam Jev",NA,"Red Team",27,4,17,10,0,0,"27"
282018467,"DartLotus",NA,"Red Team",19,4,14,5,0,0,"19"
282018467,"DartLotus(G)",NA,"Red Team",3,2,18,-15,0,0,"3"
282018467,"Platnum Ice",NA,"Red Team",1,0,1,0,0,0,"1"
282018467,"Dark Antoine",NA,"Blue Team",25,2,14,11,0,0,"24"
282018467,"Dark Antoine(G)",NA,"Blue Team",19,4,12,7,0,0,"19"
282018467,"BSslayer",NA,"Blue Team",4,6,18,-14,0,0,"4"
282018467,"BSslayer(G)",NA,"Blue Team",2,3,7,-5,0,0,"2"
282033607,"II GRM 51 II",NA,"Red Team",2,0,0,2,0,0,"2"
282033607,"Sam Jev",NA,"Red Team",2,1,1,1,0,0,"2"
282033607,"DartLotus(G)",NA,"Red Team",0,0,0,0,0,0,"0"
282033607,"DartLotus",NA,"Red Team",0,1,0,0,0,0,"0"
282033607,"matman33",NA,"Blue Team",1,0,1,0,0,0,"1"
282033607,"snake876(G)",NA,"Blue Team",0,0,1,-1,0,0,"0"
282033607,"snake876",NA,"Blue Team",0,0,1,-1,0,0,"0"
282033607,"Cubbies8911",NA,"Blue Team",0,1,1,-1,0,0,"0"
282015272,"GAET KILLER",NA,"Red Team",23,2,7,16,0,0,"23"
282015272,"GAET KILLER(G)",NA,"Red Team",10,4,10,0,0,0,"10"
282015272,"GAET KILLER(G)",NA,"Red Team",10,4,10,0,0,0,"9"
282015272,"GAET KILLER(G)",NA,"Red Team",8,7,10,-2,0,0,"8"
282015272,"Sam Jev",NA,"Blue Team",18,4,7,11,0,0,"18"
282015272,"Lord zimbabouin",NA,"Blue Team",6,2,18,-12,0,0,"6"
282015272,"lurkin gerkin(G)",NA,"Blue Team",6,4,13,-7,0,0,"6"
282015272,"lurkin gerkin",NA,"Blue Team",6,5,13,-7,0,0,"6"
282029900,"Sam Jev",NA,"Blue Team",0,0,8,-8,0,0,"0"
282029900,"ghettonlovinit6",NA,"Blue Team",0,0,4,-4,0,0,"0"
282029900,"d4rk5id3 z0mbi3",NA,"Blue Team",0,0,3,-3,0,0,"0"
282029900,"El Untouchable",NA,"Blue Team",0,0,2,-2,0,0,"0"
282029900,"The Eazton",NA,"Red Team",3,2,0,3,0,0,"0"
282029900,"Circuit Sizzler",NA,"Red Team",3,1,0,3,0,0,"0"
282029900,"xEEx st0ner",NA,"Red Team",11,3,0,11,0,0,"0"
282029900,"HardhatGiZzLe",NA,"Red Team",0,0,0,0,0,0,"0"
282011813,"d4rk5id3 z0mbi3",NA,"Blue Team",18,3,5,13,0,0,"1"
282011813,"redneck pink",NA,"Blue Team",12,3,8,4,0,0,"1"
282011813,"Sam Jev",NA,"Blue Team",12,4,10,2,0,0,"0"
282011813,"Ur0tSukiDoji",NA,"Blue Team",6,4,6,0,0,0,"0"
282011813,"fluffybullet",NA,"Red Team",13,4,13,0,0,0,"1"
282011813,"lashback",NA,"Red Team",0,0,2,-2,0,0,"0"
282011813,"ZxBR JEDIxZ(G)",NA,"Red Team",8,2,16,-8,0,0,"0"
282011813,"ZxBR JEDIxZ",NA,"Red Team",6,3,17,-11,0,0,"0"
282009990,"Flying Cubano",NA,"Blue Team",12,5,7,5,0,0,"1"
282009990,"THE REAL BEAST",NA,"Blue Team",9,3,7,2,0,0,"1"
282009990,"THE REAL BEAST(G)",NA,"Blue Team",2,1,11,-9,0,0,"0"
282009990,"Flying Cubano(G)",NA,"Blue Team",6,4,10,-4,0,0,"0"
282009990,"xRYDINx",NA,"Red Team",9,3,6,3,0,0,"1"
282009990,"Sam Jev",NA,"Red Team",8,2,11,-3,0,0,"0"
282009990,"FavoriteHalo(G)",NA,"Red Team",0,1,7,-7,0,0,"0"
282009990,"FavoriteHalo",NA,"Red Team",18,4,6,12,0,0,"0"
282008361,"GrimVelCrow",NA,"Blue Team",20,4,12,8,0,0,"20"
282008361,"Legendary001",NA,"Blue Team",18,5,11,7,0,0,"16"
282008361,"GrimVelCrow(G)",NA,"Blue Team",10,5,11,-1,0,0,"10"
282008361,"Vash001",NA,"Blue Team",4,7,14,-10,0,0,"4"
282008361,"Sam Jev",NA,"Red Team",16,6,15,1,0,0,"16"
282008361,"Dk Lonewolf(G)",NA,"Red Team",11,2,14,-3,0,0,"11"
282008361,"Dk Lonewolf(G)",NA,"Red Team",10,3,15,-5,0,0,"10"
282008361,"Dk Lonewolf",NA,"Red Team",9,2,8,1,0,0,"9"
282006250,"Sam Jev",NA,"Red Team",19,1,4,15,0,0,"19"
282006250,"TheHandHeldMeat",NA,"Red Team",17,7,3,14,0,0,"17"
282006250,"ATOMIKLONGROD",NA,"Red Team",8,4,9,-1,0,0,"8"
282006250,"ATOMIKLONGROD(G)",NA,"Red Team",6,4,7,-1,0,0,"6"
282006250,"xBLACKOUTx 97(G)",NA,"Blue Team",9,2,13,-4,0,0,"9"
282006250,"xBLACKOUTx 97",NA,"Blue Team",6,3,13,-7,0,0,"6"
282006250,"GOOD 4 YOU",NA,"Blue Team",4,1,10,-6,0,0,"4"
282006250,"redneck pink",NA,"Blue Team",4,1,14,-10,0,0,"4"
282004852,"Neap",NA,NA,25,0,13,12,0,0,"25"
282004852,"ronaldo07",NA,NA,24,2,19,5,0,0,"24"
282004852,"Sam Jev",NA,NA,14,1,22,-8,0,0,"14"
282004852,"Sacked",NA,NA,14,2,14,0,0,0,"13"
282004852,"Neap(G)",NA,NA,13,3,21,-8,0,0,"12"
282004852,"Hurjempi",NA,NA,1,1,1,0,0,0,"1"
282004852,"Hurjempi(G)",NA,NA,0,0,2,-2,0,0,"0"
282004852,"Hurjempi(G)",NA,NA,0,1,1,-1,0,0,"0"
282002557,"Inner Itachi(G)",NA,"Blue Team",15,2,10,5,0,0,"15"
282002557,"Sam Jev",NA,"Blue Team",13,0,2,11,0,0,"13"
282002557,"Inner Itachi",NA,"Blue Team",8,3,6,2,0,0,"8"
282002557,"EXETREMEGAMER90",NA,"Blue Team",7,0,0,7,0,0,"6"
282002557,"Cleaner Carpets",NA,"Red Team",6,4,17,-11,0,0,"5"
282002557,"TH3 WATERB0Y",NA,"Red Team",6,0,14,-8,0,0,"5"
282002557,"Slashed Bad Ace",NA,"Red Team",5,2,15,-10,0,0,"4"
282000560,"Random Reaper(G)",NA,"Red Team",10,9,14,-4,0,0,"00:01:16"
282000560,"Random Reaper",NA,"Red Team",8,7,18,-10,0,0,"00:01:02"
282000560,"Random Reaper(G)",NA,"Red Team",11,6,16,-5,0,0,"00:00:24"
282000560,"Random Reaper(G)",NA,"Red Team",12,5,17,-5,0,0,"00:00:18"
282000560,"Sam Jev",NA,"Blue Team",19,5,12,7,0,0,"00:01:21"
282000560,"PerkinTheHermit",NA,"Blue Team",24,8,11,13,0,0,"00:00:32"
282000560,"DoctorICSpots",NA,"Blue Team",13,9,9,4,0,0,"00:00:14"
282000560,"PerkinTheHermit(G)",NA,"Blue Team",9,10,10,-1,0,0,"00:00:08"
281999005,"bp4vlm",16,"Blue Team",24,2,4,20,0,0,"24"
281999005,"ScoringCobra",16,"Blue Team",8,3,2,6,0,0,"8"
281999005,"HatefulKorn",16,"Blue Team",8,4,8,0,0,0,"8"
281999005,"QUICK JESTER 21",16,"Blue Team",7,5,10,-3,0,0,"6"
281999005,"McDilly",16,"Blue Team",3,3,6,-3,0,0,"3"
281999005,"axe21",16,"Blue Team",2,3,9,-7,0,0,"2"
281999005,"RG52",16,"Blue Team",2,2,8,-6,0,0,"1"
281999005,"Guyroid",16,"Blue Team",1,0,1,0,0,0,"-2"
281999005,"VolubleVermin",16,"Red Team",10,2,7,3,0,0,"10"
281999005,"shadow wariorNL",16,"Red Team",9,2,9,0,0,0,"9"
281999005,"I HITMAN4HIRE I",16,"Red Team",7,6,11,-4,0,0,"7"
281999005,"lone sniper 1",16,"Red Team",7,0,11,-4,0,0,"7"
281999005,"Lunawail",16,"Red Team",3,1,6,-3,0,0,"3"
281999005,"x CaNNoN o",16,"Red Team",3,4,5,-2,0,0,"3"
281999005,"Sam Jev",16,"Red Team",2,0,8,-6,0,0,"2"
281999005,"FirebirdPhionex",16,"Red Team",2,0,0,2,0,0,"0"
281997673,"Super McTevmev",27,"Red Team",15,3,2,13,0,0,"15"
281997673,"BlackTags",27,"Red Team",14,2,7,7,0,0,"14"
281997673,"runatrain",27,"Red Team",12,2,7,5,0,0,"12"
281997673,"STAGTROOPER",27,"Red Team",9,3,8,1,0,0,"9"
281997673,"Sam Jev",27,"Blue Team",11,2,13,-2,0,0,"11"
281997673,"LegendOfArgiE",27,"Blue Team",9,6,12,-3,0,0,"9"
281997673,"LeGeNd AVE DAT",27,"Blue Team",3,3,10,-7,0,0,"2"
281997673,"LeGeNdofVaDeR",27,"Blue Team",1,4,16,-15,0,0,"1"
281995984,"NiTeWaLKiR",NA,NA,25,4,8,17,0,0,"25"
281995984,"the dutch 112",NA,NA,24,1,9,15,0,0,"24"
281995984,"GdubbaUbush",NA,NA,18,5,14,4,0,0,"17"
281995984,"WoodedSKELLY",NA,NA,10,5,17,-7,0,0,"10"
281995984,"Thunder Black",NA,NA,9,5,18,-9,0,0,"9"
281995984,"Sam Jev",NA,NA,10,8,13,-3,0,0,"9"
281995984,"EstBay510",NA,NA,8,2,17,-9,0,0,"5"
281995984,"EstBay510(G)",NA,NA,4,1,19,-15,0,0,"2"
281994544,"viravich",NA,NA,25,5,12,13,0,0,"25"
281994544,"RDG Lewis(G)",NA,NA,19,6,13,6,0,0,"19"
281994544,"RDG Lewis",NA,NA,18,7,14,4,0,0,"17"
281994544,"TopCHRISY BOY",NA,NA,12,5,18,-6,0,0,"11"
281994544,"Yassassin",NA,NA,11,5,12,-1,0,0,"11"
281994544,"Sam Jev",NA,NA,9,6,16,-7,0,0,"9"
281994544,"TopCHRISY BOY(G)",NA,NA,5,7,16,-11,0,0,"5"
281994544,"FAST GHOST",NA,NA,0,0,0,0,0,0,"0"
281993164,"MATT MUNCHER",15,NA,20,5,8,12,0,0,"20"
281993164,"QuasiDiggler",15,NA,14,5,9,5,0,0,"14"
281993164,"benya",15,NA,11,7,14,-3,0,0,"11"
281993164,"CHINBAK",15,NA,9,7,15,-6,0,0,"9"
281993164,"Sam Jev",15,NA,3,2,11,-8,0,0,"3"
281991284,"HoLLiStErGuY19",11,NA,25,1,10,15,0,0,"25"
281991284,"x Shadowphaze x",11,NA,19,5,11,8,0,0,"19"
281991284,"nupnip",11,NA,17,5,14,3,0,0,"17"
281991284,"Sam Jev",11,NA,12,2,15,-3,0,0,"12"
281991284,"xPOINTMANx",11,NA,11,5,14,-3,0,0,"11"
281991284,"Master Batista",11,NA,9,2,12,-3,0,0,"9"
281991284,"VERTTACO 4ART",11,NA,8,2,14,-6,0,0,"8"
281991284,"Walking Beast",11,NA,4,3,15,-11,0,0,"4"
281990030,"Ghostly Snipe",14,NA,25,0,9,16,0,0,"25"
281990030,"Krazy Kaucazian",14,NA,18,0,15,3,0,0,"18"
281990030,"babas",14,NA,17,0,17,0,0,0,"17"
281990030,"Systema",14,NA,12,1,15,-3,0,0,"12"
281990030,"Walking Beast",14,NA,12,0,21,-9,0,0,"12"
281990030,"Sam Jev",14,NA,9,1,17,-8,0,0,"9"
281990030,"smog1989",14,NA,0,0,2,-2,0,0,"0"
281988803,"PUGZ 06",14,NA,25,9,21,4,0,0,"25"
281988803,"KSI D1zzl3",14,NA,22,5,18,4,0,0,"22"
281988803,"Parade Rainer",14,NA,21,5,14,7,0,0,"20"
281988803,"SLaPPY GuNzzzz",14,NA,17,11,16,1,0,0,"17"
281988803,"mach20",14,NA,16,11,19,-3,0,0,"16"
281988803,"GamerAttitude",14,NA,14,8,17,-3,0,0,"14"
281988803,"DaRealDeal45",14,NA,14,5,20,-6,0,0,"13"
281988803,"Sam Jev",14,NA,12,9,18,-6,0,0,"12"
281988025,"slammer2005",17,"Blue Team",4,2,4,0,0,0,"2"
281988025,"Psychotic Vader",17,"Blue Team",18,0,6,12,0,0,"0"
281988025,"ThE DaRkSiD3",17,"Blue Team",11,0,4,7,0,0,"0"
281988025,"ShadowsOfOdin",17,"Blue Team",6,1,5,1,0,0,"0"
281988025,"PITBULL322",17,"Red Team",3,1,14,-11,0,0,"0"
281988025,"Casey AUS",17,"Red Team",5,3,12,-7,0,0,"0"
281988025,"CrackaWithAgun",17,"Red Team",8,1,14,-6,0,0,"0"
281988025,"Sam Jev",17,"Red Team",0,0,0,0,0,0,"0"
281987627,"EVA unit 17",18,NA,25,3,12,13,0,0,"25"
281987627,"Parade Rainer",18,NA,20,4,13,7,0,0,"20"
281987627,"heAvyt0ker",18,NA,14,8,16,-2,0,0,"14"
281987627,"mach20",18,NA,13,3,14,-1,0,0,"13"
281987627,"TJBOOKER",18,NA,13,3,17,-4,0,0,"13"
281987627,"Sam Jev",18,NA,11,4,17,-6,0,0,"11"
281987627,"madscott",18,NA,10,4,17,-7,0,0,"10"
281985894,"Hinze",14,"Red Team",9,0,4,5,0,0,"3"
281985894,"Sam Jev",14,"Red Team",3,0,9,-6,0,0,"0"
281985894,"CrackaWithAgun",14,"Red Team",19,1,6,13,0,0,"0"
281985894,"PITBULL322",14,"Red Team",3,0,8,-5,0,0,"0"
281985894,"ShadowsOfOdin",14,"Blue Team",11,1,8,3,0,0,"1"
281985894,"ThE DaRkSiD3",14,"Blue Team",7,2,11,-4,0,0,"0"
281985894,"Fishburn",14,"Blue Team",4,3,8,-4,0,0,"0"
281985894,"g funk 805",14,"Blue Team",5,1,8,-3,0,0,"0"
281984700,"Major G Wedgie",15,"Red Team",9,4,13,-4,0,0,"1"
281984700,"Paddy Crackhead",15,"Red Team",11,6,15,-4,0,0,"0"
281984700,"xIo RILEY oIx",15,"Red Team",8,4,11,-3,0,0,"0"
281984700,"Whitehawk 67",15,"Red Team",15,4,16,-1,0,0,"0"
281984700,"Merq",15,"Blue Team",13,5,10,3,0,0,"0"
281984700,"Psychotic Vader",15,"Blue Team",24,4,7,17,0,0,"0"
281984700,"PreciseThunder",15,"Blue Team",8,1,14,-6,0,0,"0"
281984700,"Sam Jev",15,"Blue Team",8,2,13,-5,0,0,"0"
281981882,"Marklon",15,"Red Team",2,0,3,-1,0,0,"3"
281981882,"denhaagpimp",15,"Red Team",5,0,4,1,0,0,"0"
281981882,"Sam Jev",15,"Red Team",3,0,5,-2,0,0,"0"
281981882,"RA OF SPARTA",15,"Red Team",2,2,3,-1,0,0,"0"
281981882,"ceriaz",15,"Red Team",5,2,2,3,0,0,"0"
281981882,"ShadowDemon4998",15,"Blue Team",2,0,8,-6,0,0,"0"
281981882,"Dr McKay",15,"Blue Team",1,0,4,-3,0,0,"0"
281981882,"Brute Frosty",15,"Blue Team",10,1,4,6,0,0,"0"
281981882,"XxGladHe8HerxX",15,"Blue Team",3,1,3,0,0,0,"0"
281981882,"Gurunts Rifle",15,"Blue Team",1,1,5,-4,0,0,"0"
281979655,"WillaBeRags",13,NA,25,5,13,12,0,0,"25"
281979655,"choccybob",13,NA,19,9,15,4,0,0,"19"
281979655,"UndeadTaco",13,NA,17,6,19,-2,0,0,"17"
281979655,"Gafra",13,NA,16,9,19,-3,0,0,"16"
281979655,"Sam Jev",13,NA,8,6,19,-11,0,0,"8"
281979655,"Feanor481",13,NA,0,0,1,-1,0,0,"-1"
281977876,"ManiacKillers",13,NA,25,7,18,7,0,0,"25"
281977876,"LAST RED 1",13,NA,21,7,15,6,0,0,"21"
281977876,"aidsandcancer",13,NA,20,4,18,2,0,0,"20"
281977876,"AwfulCoffee",13,NA,20,7,15,5,0,0,"20"
281977876,"Sam Jev",13,NA,18,7,18,0,0,0,"18"
281977876,"yconany",13,NA,17,4,18,-1,0,0,"17"
281977876,"SuddenNarcosis",13,NA,12,6,16,-4,0,0,"11"
281977876,"DDMTL",13,NA,6,8,22,-16,0,0,"6"
281976108,"ONESHOT2KILLS",13,NA,25,4,6,19,0,0,"25"
281976108,"BARR 0N",13,NA,10,3,10,0,0,0,"10"
281976108,"CherryPopper96",13,NA,8,4,6,2,0,0,"8"
281976108,"Sam Jev",13,NA,8,2,11,-3,0,0,"8"
281976108,"DDMTL",13,NA,7,2,9,-2,0,0,"7"
281976108,"louichops",13,NA,6,2,12,-6,0,0,"6"
281976108,"riotclub",13,NA,5,3,15,-10,0,0,"5"
281984872,"Godmon",15,"Blue Team",1,1,4,-3,0,0,"1"
281984872,"KriptoN7CroniC",15,"Blue Team",9,1,3,6,0,0,"0"
281984872,"Sam Jev",15,"Blue Team",4,1,2,2,0,0,"0"
281984872,"Mr9Taylor",15,"Blue Team",13,1,1,12,0,0,"0"
281984872,"BAND1TT",15,"Red Team",2,0,3,-1,0,0,"0"
281984872,"Uuptmystats",15,"Red Team",2,1,7,-5,0,0,"0"
281984872,"audio shawn",15,"Red Team",5,0,6,-1,0,0,"0"
281984872,"KurtisKruncher",15,"Red Team",2,0,13,-11,0,0,"0"
281972535,"TooBOOcoo4u",8,"Blue Team",12,1,6,6,0,0,"1"
281972535,"DMurph",8,"Blue Team",8,3,11,-3,0,0,"0"
281972535,"Setmooth",8,"Blue Team",8,2,3,5,0,0,"0"
281972535,"Haruko8502",8,"Blue Team",4,5,8,-4,0,0,"0"
281972535,"vaporizor",8,"Blue Team",12,3,8,4,0,0,"0"
281972535,"AjaxMinoan",8,"Blue Team",10,1,8,2,0,0,"0"
281972535,"testa boiz",8,"Blue Team",6,1,7,-1,0,0,"0"
281972535,"Sam Jev",8,"Blue Team",11,3,5,6,0,0,"0"
281972535,"UK SHORTY UK",8,"Red Team",13,2,14,-1,0,0,"1"
281972535,"JAGUAR BLANC",8,"Red Team",0,0,1,-1,0,0,"0"
281972535,"Cr4zyBr4dy",8,"Red Team",0,0,4,-4,0,0,"0"
